scroll_id,dag_depth,complexity,fork_score,unit_type,latency_ms,energy_w,timestamp
scroll_05057,5,0.67,3.35,fireteam,0.853,0.0138,2024-07-26T10:34:08.030237
scroll_05058,5,0.51,2.55,fireteam,0.837,0.0125,2024-08-08T10:34:08.030248
scroll_05059,6,0.52,3.12,fireteam,0.899,0.0139,2024-07-14T10:34:08.030258
scroll_05060,4,0.46,1.84,sniper_pair,0.853,0.0124,2025-04-08T10:34:08.030268
scroll_05061,6,0.5,3.0,fireteam,0.955,0.015,2025-02-24T10:34:08.030286
scroll_05062,2,0.74,1.48,sniper_pair,0.832,0.011,2024-12-17T10:34:08.030303
scroll_05063,3,0.92,2.7600000000000002,fireteam,0.844,0.0139,2025-04-04T10:34:08.030314
scroll_05064,3,0.53,1.59,sniper_pair,0.818,0.0119,2025-01-30T10:34:08.030324
scroll_05065,5,0.97,4.85,platoon,1.194,0.021,2024-08-08T10:34:08.030335
scroll_05066,3,0.59,1.77,sniper_pair,0.801,0.013,2025-02-03T10:34:08.030345
scroll_05067,5,0.94,4.699999999999999,platoon,1.179,0.0184,2024-09-08T10:34:08.030356
scroll_05068,4,0.68,2.72,fireteam,0.884,0.0134,2024-10-10T10:34:08.030366
scroll_05069,5,0.71,3.55,squad,1.034,0.0177,2024-11-20T10:34:08.030376
scroll_05070,6,0.53,3.18,fireteam,0.99,0.0132,2025-05-16T10:34:08.030386
scroll_05071,5,0.59,2.9499999999999997,fireteam,0.888,0.0155,2024-09-04T10:34:08.030397
scroll_05072,2,0.78,1.56,sniper_pair,0.85,0.0117,2025-01-25T10:34:08.030407
scroll_05073,4,0.41,1.64,sniper_pair,0.769,0.0119,2025-02-07T10:34:08.030417
scroll_05074,5,0.92,4.6000000000000005,platoon,1.2,0.02,2025-04-14T10:34:08.030433
scroll_05075,2,0.45,0.9,sniper_pair,0.797,0.0134,2024-12-02T10:34:08.030448
scroll_05076,2,0.57,1.14,sniper_pair,0.773,0.0113,2024-12-17T10:34:08.030460
scroll_05077,3,0.76,2.2800000000000002,sniper_pair,0.802,0.0134,2024-08-22T10:34:08.030470
scroll_05078,3,0.45,1.35,sniper_pair,0.87,0.0121,2024-05-18T10:34:08.030480
scroll_05079,3,0.88,2.64,fireteam,0.909,0.0134,2025-03-06T10:34:08.030490
scroll_05080,4,0.93,3.72,squad,1.015,0.016,2024-11-30T10:34:08.030504
scroll_05081,3,0.66,1.98,sniper_pair,0.731,0.0139,2024-07-02T10:34:08.030522
scroll_05082,4,0.84,3.36,fireteam,0.957,0.014,2024-09-26T10:34:08.030540
scroll_05083,4,0.52,2.08,sniper_pair,0.857,0.0117,2024-08-16T10:34:08.030550
scroll_05084,6,0.52,3.12,fireteam,0.886,0.015,2024-08-03T10:34:08.030563
scroll_05085,5,0.8,4.0,squad,1.004,0.0165,2024-09-03T10:34:08.030581
scroll_05086,2,0.78,1.56,sniper_pair,0.723,0.0111,2025-02-04T10:34:08.030592
scroll_05087,5,0.73,3.65,squad,0.975,0.0165,2024-12-27T10:34:08.030602
scroll_05088,6,0.85,5.1,platoon,1.134,0.0196,2024-06-25T10:34:08.030612
scroll_05089,3,0.88,2.64,fireteam,0.912,0.0138,2024-07-17T10:34:08.030623
scroll_05090,4,0.86,3.44,fireteam,0.967,0.0121,2024-08-03T10:34:08.030633
scroll_05091,5,0.54,2.7,fireteam,0.909,0.0139,2025-02-24T10:34:08.030643
scroll_05092,2,0.89,1.78,sniper_pair,0.743,0.0128,2024-06-21T10:34:08.030653
scroll_05093,5,0.64,3.2,fireteam,0.799,0.0154,2024-08-27T10:34:08.030664
scroll_05094,5,0.56,2.8000000000000003,fireteam,0.865,0.0127,2024-08-23T10:34:08.030674
scroll_05095,5,0.63,3.15,fireteam,0.835,0.0158,2024-11-30T10:34:08.030684
scroll_05096,3,0.51,1.53,sniper_pair,0.776,0.0125,2024-07-21T10:34:08.030695
scroll_05097,2,0.42,0.84,sniper_pair,0.833,0.0111,2024-12-20T10:34:08.030705
scroll_05098,4,0.79,3.16,fireteam,0.917,0.0136,2024-08-27T10:34:08.030715
scroll_05099,5,0.91,4.55,platoon,1.16,0.0168,2024-06-13T10:34:08.030725
scroll_05100,2,0.54,1.08,sniper_pair,0.841,0.0136,2025-04-09T10:34:08.030735
scroll_05101,4,0.56,2.24,sniper_pair,0.921,0.0127,2024-06-14T10:34:08.030746
scroll_05102,4,0.81,3.24,fireteam,0.879,0.0142,2024-09-08T10:34:08.030758
scroll_05103,5,0.56,2.8000000000000003,fireteam,0.905,0.0154,2024-12-18T10:34:08.030768
scroll_05104,6,0.67,4.0200000000000005,squad,0.958,0.0171,2024-10-21T10:34:08.030778
scroll_05105,6,0.88,5.28,platoon,1.115,0.02,2024-10-15T10:34:08.030788
scroll_05106,5,0.97,4.85,platoon,1.136,0.019,2024-09-13T10:34:08.030799
scroll_05107,4,0.9,3.6,squad,1.046,0.0167,2024-08-22T10:34:08.030809
scroll_05108,3,0.63,1.8900000000000001,sniper_pair,0.764,0.0136,2025-02-26T10:34:08.030826
scroll_05109,5,0.52,2.6,fireteam,0.944,0.0143,2024-06-08T10:34:08.030839
scroll_05110,4,0.93,3.72,squad,1.059,0.0173,2025-03-28T10:34:08.030849
scroll_05111,6,0.87,5.22,platoon,1.262,0.0171,2025-02-02T10:34:08.030859
scroll_05112,4,0.58,2.32,sniper_pair,0.765,0.0119,2024-06-06T10:34:08.030869
scroll_05113,2,0.76,1.52,sniper_pair,0.887,0.0123,2024-06-26T10:34:08.030879
scroll_05114,4,0.81,3.24,fireteam,0.908,0.0146,2025-01-20T10:34:08.030889
scroll_05115,4,0.72,2.88,fireteam,0.937,0.0122,2024-11-06T10:34:08.030900
scroll_05116,4,0.41,1.64,sniper_pair,0.788,0.0118,2025-04-01T10:34:08.030911
scroll_05117,5,0.88,4.4,squad,0.937,0.0172,2024-10-09T10:34:08.030921
scroll_05118,5,0.93,4.65,platoon,1.239,0.0178,2024-05-22T10:34:08.030931
scroll_05119,2,0.75,1.5,sniper_pair,0.835,0.0134,2024-08-20T10:34:08.030942
scroll_05120,6,0.45,2.7,fireteam,0.937,0.0132,2024-06-21T10:34:08.030952
scroll_05121,5,0.53,2.6500000000000004,fireteam,0.797,0.0124,2025-01-30T10:34:08.030962
scroll_05122,3,0.53,1.59,sniper_pair,0.741,0.0123,2024-11-19T10:34:08.030972
scroll_05123,3,0.89,2.67,fireteam,0.881,0.0138,2024-05-22T10:34:08.030982
scroll_05124,2,0.41,0.82,sniper_pair,0.742,0.0123,2025-05-16T10:34:08.030993
scroll_05125,2,0.68,1.36,sniper_pair,0.942,0.0096,2024-07-01T10:34:08.031003
scroll_05126,4,0.46,1.84,sniper_pair,0.862,0.011,2024-12-16T10:34:08.031014
scroll_05127,3,0.8,2.4000000000000004,sniper_pair,0.802,0.0122,2024-12-01T10:34:08.031024
scroll_05128,5,0.76,3.8,squad,0.966,0.017,2025-02-26T10:34:08.031034
scroll_05129,5,0.78,3.9000000000000004,squad,1.0,0.0173,2024-10-01T10:34:08.031045
scroll_05130,5,0.81,4.050000000000001,squad,1.088,0.0179,2025-02-14T10:34:08.031055
scroll_05131,6,0.55,3.3000000000000003,fireteam,0.926,0.013,2024-10-12T10:34:08.031065
scroll_05132,4,0.89,3.56,squad,1.083,0.0168,2024-09-16T10:34:08.031075
scroll_05133,5,0.52,2.6,fireteam,0.883,0.0123,2024-10-28T10:34:08.031086
scroll_05134,5,0.44,2.2,sniper_pair,0.852,0.0119,2025-03-08T10:34:08.031095
scroll_05135,5,0.81,4.050000000000001,squad,0.948,0.0172,2024-05-20T10:34:08.031106
scroll_05136,2,0.4,0.8,sniper_pair,0.742,0.0105,2025-01-20T10:34:08.031116
scroll_05137,2,0.97,1.94,sniper_pair,0.704,0.0112,2024-10-03T10:34:08.031126
scroll_05138,2,0.5,1.0,sniper_pair,0.821,0.0122,2024-09-05T10:34:08.031136
scroll_05139,5,0.82,4.1,squad,0.982,0.0166,2024-09-29T10:34:08.031146
scroll_05140,6,0.92,5.5200000000000005,company,1.525,0.0196,2024-09-15T10:34:08.031156
scroll_05141,2,0.94,1.88,sniper_pair,0.834,0.0111,2024-09-21T10:34:08.031166
scroll_05142,6,0.76,4.5600000000000005,platoon,1.238,0.018,2025-04-06T10:34:08.031176
scroll_05143,3,0.7,2.0999999999999996,sniper_pair,0.701,0.012,2025-03-01T10:34:08.031187
scroll_05144,4,0.86,3.44,fireteam,0.876,0.0134,2025-05-01T10:34:08.031197
scroll_05145,3,0.77,2.31,sniper_pair,0.85,0.0123,2025-03-15T10:34:08.031207
scroll_05146,5,0.51,2.55,fireteam,0.938,0.0133,2025-02-08T10:34:08.031217
scroll_05147,2,0.52,1.04,sniper_pair,0.843,0.0125,2025-03-04T10:34:08.031227
scroll_05148,6,0.89,5.34,platoon,1.36,0.0178,2024-06-23T10:34:08.031238
scroll_05149,4,0.73,2.92,fireteam,0.906,0.0131,2024-08-19T10:34:08.031248
scroll_05150,2,0.69,1.38,sniper_pair,0.763,0.012,2025-03-21T10:34:08.031259
scroll_05151,3,0.78,2.34,sniper_pair,0.82,0.0122,2024-11-17T10:34:08.031269
scroll_05152,4,0.48,1.92,sniper_pair,0.705,0.0118,2024-10-31T10:34:08.031279
scroll_05153,5,0.5,2.5,fireteam,0.975,0.0152,2025-02-07T10:34:08.031292
scroll_05154,6,0.57,3.42,fireteam,0.892,0.0162,2024-12-22T10:34:08.031309
scroll_05155,6,0.52,3.12,fireteam,0.889,0.0139,2024-06-07T10:34:08.031320
scroll_05156,4,0.81,3.24,fireteam,0.969,0.015,2025-04-19T10:34:08.031330
scroll_05157,2,0.58,1.16,sniper_pair,0.864,0.0118,2024-05-21T10:34:08.031341
scroll_05158,4,0.78,3.12,fireteam,0.924,0.0148,2025-03-28T10:34:08.031356
scroll_05159,5,0.43,2.15,sniper_pair,0.745,0.0123,2025-01-03T10:34:08.031373
scroll_05160,5,0.84,4.2,squad,1.017,0.0189,2024-09-26T10:34:08.031390
scroll_05161,4,0.63,2.52,fireteam,0.822,0.0148,2025-03-22T10:34:08.031408
scroll_05162,6,0.48,2.88,fireteam,0.9,0.0131,2024-09-19T10:34:08.031426
scroll_05163,3,0.59,1.77,sniper_pair,0.789,0.0125,2025-03-02T10:34:08.031439
scroll_05164,3,0.83,2.4899999999999998,sniper_pair,0.786,0.0134,2024-06-15T10:34:08.031455
scroll_05165,4,0.61,2.44,sniper_pair,0.742,0.0094,2024-12-29T10:34:08.031471
scroll_05166,2,0.63,1.26,sniper_pair,0.785,0.0124,2025-04-03T10:34:08.031488
scroll_05167,3,0.54,1.62,sniper_pair,0.822,0.0112,2024-10-12T10:34:08.031505
scroll_05168,2,0.95,1.9,sniper_pair,0.87,0.0119,2024-05-19T10:34:08.031522
scroll_05169,2,0.74,1.48,sniper_pair,0.736,0.0123,2024-08-20T10:34:08.031539
scroll_05170,5,0.46,2.3000000000000003,sniper_pair,0.775,0.0125,2024-11-03T10:34:08.031552
scroll_05171,6,0.93,5.58,company,1.547,0.02,2024-07-14T10:34:08.031573
scroll_05172,5,0.51,2.55,fireteam,0.925,0.0138,2024-10-19T10:34:08.031591
scroll_05173,4,0.53,2.12,sniper_pair,0.773,0.0125,2025-05-02T10:34:08.031609
scroll_05174,4,0.48,1.92,sniper_pair,0.777,0.0098,2025-01-02T10:34:08.031626
scroll_05175,3,0.86,2.58,fireteam,0.852,0.0159,2025-02-14T10:34:08.031638
scroll_05176,5,0.81,4.050000000000001,squad,1.06,0.0178,2024-12-31T10:34:08.031659
scroll_05177,2,0.73,1.46,sniper_pair,0.845,0.0115,2025-02-23T10:34:08.031670
scroll_05178,2,0.87,1.74,sniper_pair,0.793,0.0133,2025-03-03T10:34:08.031681
scroll_05179,4,0.91,3.64,squad,0.995,0.0192,2024-06-13T10:34:08.031699
scroll_05180,3,0.65,1.9500000000000002,sniper_pair,0.789,0.0118,2025-05-08T10:34:08.031714
scroll_05181,5,0.47,2.3499999999999996,sniper_pair,0.813,0.0116,2025-02-23T10:34:08.031725
scroll_05182,6,0.96,5.76,company,1.506,0.0196,2024-11-04T10:34:08.031735
scroll_05183,2,0.93,1.86,sniper_pair,0.824,0.0115,2025-04-30T10:34:08.031745
scroll_05184,3,0.96,2.88,fireteam,0.87,0.0152,2024-12-13T10:34:08.031756
scroll_05185,3,0.46,1.3800000000000001,sniper_pair,0.911,0.0111,2025-04-14T10:34:08.031771
scroll_05186,3,0.65,1.9500000000000002,sniper_pair,0.851,0.0135,2024-12-11T10:34:08.031787
scroll_05187,5,0.44,2.2,sniper_pair,0.818,0.0132,2024-08-03T10:34:08.031803
scroll_05188,6,0.43,2.58,fireteam,0.952,0.0151,2024-10-21T10:34:08.031818
scroll_05189,4,0.62,2.48,sniper_pair,0.873,0.0134,2025-04-16T10:34:08.031828
scroll_05190,6,0.4,2.4000000000000004,sniper_pair,0.736,0.0122,2025-03-31T10:34:08.031839
scroll_05191,2,0.74,1.48,sniper_pair,0.704,0.0131,2024-08-22T10:34:08.031849
scroll_05192,6,0.62,3.7199999999999998,squad,0.984,0.0148,2024-10-10T10:34:08.031859
scroll_05193,3,0.62,1.8599999999999999,sniper_pair,0.688,0.0136,2024-07-19T10:34:08.031870
scroll_05194,5,0.57,2.8499999999999996,fireteam,0.886,0.015,2024-05-28T10:34:08.031881
scroll_05195,5,0.87,4.35,squad,0.916,0.016,2025-03-03T10:34:08.031900
scroll_05196,4,0.53,2.12,sniper_pair,0.733,0.0115,2025-03-21T10:34:08.031911
scroll_05197,4,0.7,2.8,fireteam,0.836,0.0135,2024-06-09T10:34:08.031922
scroll_05198,2,0.67,1.34,sniper_pair,0.712,0.012,2024-06-25T10:34:08.031932
scroll_05199,2,0.68,1.36,sniper_pair,0.849,0.013,2024-11-25T10:34:08.031942
scroll_05200,2,0.6,1.2,sniper_pair,0.764,0.0114,2025-05-11T10:34:08.031952
scroll_05201,3,0.46,1.3800000000000001,sniper_pair,0.785,0.0102,2024-06-26T10:34:08.031962
scroll_05202,4,0.45,1.8,sniper_pair,0.832,0.0125,2024-10-07T10:34:08.031973
scroll_05203,2,0.83,1.66,sniper_pair,0.755,0.0117,2025-05-09T10:34:08.031983
scroll_05204,2,0.7,1.4,sniper_pair,0.839,0.0114,2024-11-29T10:34:08.031993
scroll_05205,3,0.78,2.34,sniper_pair,0.683,0.0114,2024-06-15T10:34:08.032003
scroll_05206,2,0.92,1.84,sniper_pair,0.864,0.0118,2024-11-17T10:34:08.032013
scroll_05207,6,0.64,3.84,squad,0.975,0.0174,2024-07-08T10:34:08.032024
scroll_05208,2,0.79,1.58,sniper_pair,0.806,0.0122,2024-10-27T10:34:08.032039
scroll_05209,4,0.52,2.08,sniper_pair,0.791,0.0112,2025-04-24T10:34:08.032056
scroll_05210,6,0.54,3.24,fireteam,0.93,0.0137,2025-04-27T10:34:08.032074
scroll_05211,6,0.88,5.28,platoon,1.105,0.0179,2024-07-11T10:34:08.032090
scroll_05212,4,0.83,3.32,fireteam,0.941,0.0134,2024-07-30T10:34:08.032109
scroll_05213,5,0.58,2.9,fireteam,0.953,0.0148,2024-08-25T10:34:08.032128
scroll_05214,2,0.45,0.9,sniper_pair,0.825,0.0134,2025-03-23T10:34:08.032139
scroll_05215,2,0.65,1.3,sniper_pair,0.857,0.0127,2024-08-06T10:34:08.032149
scroll_05216,3,0.76,2.2800000000000002,sniper_pair,0.817,0.0119,2025-02-07T10:34:08.032159
scroll_05217,5,0.69,3.4499999999999997,fireteam,0.868,0.016,2024-11-03T10:34:08.032170
scroll_05218,3,0.53,1.59,sniper_pair,0.791,0.013,2025-04-16T10:34:08.032180
scroll_05219,5,0.53,2.6500000000000004,fireteam,0.875,0.0133,2024-09-11T10:34:08.032192
scroll_05220,3,0.71,2.13,sniper_pair,0.738,0.0117,2024-12-14T10:34:08.032209
scroll_05221,6,0.54,3.24,fireteam,0.931,0.0132,2025-02-21T10:34:08.032220
scroll_05222,2,0.85,1.7,sniper_pair,0.833,0.0123,2024-06-24T10:34:08.032230
scroll_05223,5,0.86,4.3,squad,0.991,0.0167,2024-10-02T10:34:08.032240
scroll_05224,3,0.61,1.83,sniper_pair,0.802,0.0124,2024-10-14T10:34:08.032251
scroll_05225,2,0.77,1.54,sniper_pair,0.732,0.0116,2025-03-28T10:34:08.032261
scroll_05226,4,0.7,2.8,fireteam,0.933,0.0157,2024-11-23T10:34:08.032273
scroll_05227,2,0.84,1.68,sniper_pair,0.79,0.0116,2024-12-02T10:34:08.032291
scroll_05228,2,0.86,1.72,sniper_pair,0.773,0.0129,2024-10-09T10:34:08.032302
scroll_05229,3,0.55,1.6500000000000001,sniper_pair,0.839,0.0127,2024-08-15T10:34:08.032312
scroll_05230,4,0.56,2.24,sniper_pair,0.841,0.013,2024-09-20T10:34:08.032323
scroll_05231,5,0.52,2.6,fireteam,0.923,0.0137,2024-10-29T10:34:08.032333
scroll_05232,3,0.9,2.7,fireteam,0.882,0.0145,2025-05-02T10:34:08.032343
scroll_05233,5,0.5,2.5,fireteam,0.929,0.0153,2024-10-06T10:34:08.032355
scroll_05234,4,0.79,3.16,fireteam,0.83,0.0133,2024-05-19T10:34:08.032372
scroll_05235,3,0.8,2.4000000000000004,sniper_pair,0.794,0.0106,2024-06-12T10:34:08.032390
scroll_05236,2,0.9,1.8,sniper_pair,0.809,0.0132,2025-03-31T10:34:08.032401
scroll_05237,3,0.75,2.25,sniper_pair,0.768,0.0124,2024-08-25T10:34:08.032411
scroll_05238,3,0.83,2.4899999999999998,sniper_pair,0.813,0.0107,2024-07-02T10:34:08.032442
scroll_05239,2,0.68,1.36,sniper_pair,0.732,0.0122,2025-02-01T10:34:08.032458
scroll_05240,5,0.97,4.85,platoon,1.321,0.0181,2025-04-16T10:34:08.032474
scroll_05241,4,0.46,1.84,sniper_pair,0.859,0.0112,2025-05-10T10:34:08.032490
scroll_05242,2,0.46,0.92,sniper_pair,0.783,0.0121,2025-01-06T10:34:08.032506
scroll_05243,2,0.42,0.84,sniper_pair,0.875,0.0122,2024-07-14T10:34:08.032523
scroll_05244,5,0.47,2.3499999999999996,sniper_pair,0.812,0.0131,2024-10-28T10:34:08.032540
scroll_05245,2,0.77,1.54,sniper_pair,0.834,0.0136,2024-09-07T10:34:08.032557
scroll_05246,5,0.57,2.8499999999999996,fireteam,0.862,0.0145,2024-09-17T10:34:08.032574
scroll_05247,3,0.87,2.61,fireteam,0.876,0.0137,2025-04-16T10:34:08.032592
scroll_05248,6,0.67,4.0200000000000005,squad,1.024,0.0182,2024-11-10T10:34:08.032612
scroll_05249,3,0.84,2.52,fireteam,0.876,0.0137,2025-04-20T10:34:08.032625
scroll_05250,4,0.67,2.68,fireteam,0.844,0.0141,2025-03-14T10:34:08.032636
scroll_05251,3,0.73,2.19,sniper_pair,0.821,0.0141,2024-10-25T10:34:08.032647
scroll_05252,3,0.87,2.61,fireteam,0.93,0.0139,2024-12-04T10:34:08.032658
scroll_05253,2,0.62,1.24,sniper_pair,0.895,0.0134,2024-12-09T10:34:08.032676
scroll_05254,6,0.93,5.58,company,1.545,0.0209,2024-08-25T10:34:08.032695
scroll_05255,5,0.5,2.5,fireteam,0.883,0.0128,2024-11-16T10:34:08.032711
scroll_05256,4,0.61,2.44,sniper_pair,0.696,0.0129,2024-05-31T10:34:08.032721
scroll_05257,3,0.77,2.31,sniper_pair,0.762,0.0133,2025-01-03T10:34:08.032733
scroll_05258,3,0.58,1.7399999999999998,sniper_pair,0.854,0.0104,2025-05-03T10:34:08.032743
scroll_05259,5,0.48,2.4,sniper_pair,0.848,0.0117,2024-10-19T10:34:08.032758
scroll_05260,6,0.53,3.18,fireteam,0.86,0.0143,2024-11-20T10:34:08.032776
scroll_05261,5,0.48,2.4,sniper_pair,0.846,0.0134,2024-06-10T10:34:08.032791
scroll_05262,4,0.81,3.24,fireteam,0.86,0.0139,2025-04-26T10:34:08.032802
scroll_05263,3,0.4,1.2000000000000002,sniper_pair,0.796,0.0107,2024-08-10T10:34:08.032812
scroll_05264,4,0.88,3.52,squad,0.994,0.0148,2024-05-20T10:34:08.032822
scroll_05265,2,0.51,1.02,sniper_pair,0.871,0.012,2024-12-01T10:34:08.032832
scroll_05266,3,0.57,1.71,sniper_pair,0.911,0.0103,2025-03-29T10:34:08.032843
scroll_05267,3,0.81,2.43,sniper_pair,0.814,0.0114,2024-08-18T10:34:08.032853
scroll_05268,5,0.61,3.05,fireteam,0.9,0.0149,2024-07-21T10:34:08.032863
scroll_05269,2,0.74,1.48,sniper_pair,0.798,0.0096,2024-06-27T10:34:08.032873
scroll_05270,4,0.49,1.96,sniper_pair,0.772,0.0135,2025-01-29T10:34:08.032883
scroll_05271,2,0.88,1.76,sniper_pair,0.796,0.0129,2024-07-24T10:34:08.032893
scroll_05272,2,0.54,1.08,sniper_pair,0.882,0.0121,2024-12-22T10:34:08.032903
scroll_05273,5,0.74,3.7,squad,0.94,0.0184,2024-06-30T10:34:08.032913
scroll_05274,5,0.62,3.1,fireteam,0.857,0.0143,2024-11-25T10:34:08.032924
scroll_05275,6,0.96,5.76,company,1.547,0.0188,2024-07-28T10:34:08.032934
scroll_05276,3,0.43,1.29,sniper_pair,0.831,0.0127,2024-10-18T10:34:08.032947
scroll_05277,4,0.49,1.96,sniper_pair,0.802,0.011,2025-03-25T10:34:08.032964
scroll_05278,2,0.98,1.96,sniper_pair,0.763,0.0119,2024-10-08T10:34:08.032978
scroll_05279,5,0.6,3.0,fireteam,0.905,0.0148,2024-09-13T10:34:08.032988
scroll_05280,4,0.67,2.68,fireteam,0.921,0.0138,2024-05-27T10:34:08.032998
scroll_05281,6,0.53,3.18,fireteam,0.944,0.0133,2024-06-02T10:34:08.033008
scroll_05282,4,0.62,2.48,sniper_pair,0.855,0.0117,2024-11-20T10:34:08.033018
scroll_05283,3,0.66,1.98,sniper_pair,0.864,0.0119,2024-12-10T10:34:08.033028
scroll_05284,4,0.52,2.08,sniper_pair,0.867,0.0118,2024-09-18T10:34:08.033038
scroll_05285,5,0.5,2.5,fireteam,0.949,0.0125,2024-10-04T10:34:08.033048
scroll_05286,5,0.84,4.2,squad,1.011,0.016,2025-03-22T10:34:08.033059
scroll_05287,2,0.63,1.26,sniper_pair,0.818,0.012,2024-06-18T10:34:08.033069
scroll_05288,6,0.78,4.68,platoon,1.203,0.0202,2024-07-04T10:34:08.033079
scroll_05289,6,0.97,5.82,company,1.509,0.0209,2024-06-09T10:34:08.033090
scroll_05290,6,0.84,5.04,platoon,1.202,0.02,2024-09-17T10:34:08.033100
scroll_05291,6,0.93,5.58,company,1.484,0.0196,2025-04-17T10:34:08.033110
scroll_05292,5,0.66,3.3000000000000003,fireteam,0.852,0.0129,2024-07-19T10:34:08.033121
scroll_05293,6,0.9,5.4,platoon,1.227,0.0208,2025-01-01T10:34:08.033131
scroll_05294,6,0.77,4.62,platoon,1.216,0.0194,2025-05-04T10:34:08.033141
scroll_05295,2,0.45,0.9,sniper_pair,0.932,0.0137,2024-11-28T10:34:08.033152
scroll_05296,3,0.46,1.3800000000000001,sniper_pair,0.8,0.0134,2025-01-16T10:34:08.033162
scroll_05297,5,0.5,2.5,fireteam,0.862,0.0134,2025-01-07T10:34:08.033173
scroll_05298,5,0.89,4.45,squad,0.99,0.0164,2024-11-06T10:34:08.033183
scroll_05299,5,1.0,5.0,platoon,1.137,0.0173,2024-06-21T10:34:08.033193
scroll_05300,4,0.53,2.12,sniper_pair,0.818,0.013,2024-11-30T10:34:08.033203
scroll_05301,6,0.85,5.1,platoon,1.234,0.0209,2024-08-18T10:34:08.033216
scroll_05302,3,1.0,3.0,fireteam,0.956,0.0146,2024-07-04T10:34:08.033228
scroll_05303,4,0.49,1.96,sniper_pair,0.795,0.0133,2024-10-18T10:34:08.033238
scroll_05304,2,0.94,1.88,sniper_pair,0.636,0.0129,2024-08-09T10:34:08.033248
scroll_05305,3,0.66,1.98,sniper_pair,0.814,0.0118,2024-09-26T10:34:08.033259
scroll_05306,5,0.7,3.5,squad,0.999,0.0171,2025-04-15T10:34:08.033269
scroll_05307,5,0.52,2.6,fireteam,0.943,0.0128,2024-10-06T10:34:08.033278
scroll_05308,6,0.6,3.5999999999999996,squad,0.957,0.0153,2024-05-29T10:34:08.033289
scroll_05309,3,0.81,2.43,sniper_pair,0.758,0.0114,2025-03-03T10:34:08.033299
scroll_05310,2,0.43,0.86,sniper_pair,0.874,0.0111,2025-03-04T10:34:08.033309
scroll_05311,5,0.89,4.45,squad,0.998,0.0174,2025-02-14T10:34:08.033319
scroll_05312,4,0.57,2.28,sniper_pair,0.937,0.0117,2025-01-05T10:34:08.033329
scroll_05313,6,0.73,4.38,squad,1.128,0.016,2025-03-11T10:34:08.033339
scroll_05314,2,0.9,1.8,sniper_pair,0.826,0.013,2024-09-12T10:34:08.033350
scroll_05315,3,0.67,2.0100000000000002,sniper_pair,0.823,0.0128,2024-08-18T10:34:08.033359
scroll_05316,2,0.83,1.66,sniper_pair,0.82,0.0135,2024-12-02T10:34:08.033369
scroll_05317,6,0.8,4.800000000000001,platoon,1.231,0.0193,2024-05-18T10:34:08.033379
scroll_05318,5,0.77,3.85,squad,0.933,0.0163,2024-08-16T10:34:08.033389
scroll_05319,2,0.92,1.84,sniper_pair,0.845,0.0111,2025-03-01T10:34:08.033400
scroll_05320,4,0.67,2.68,fireteam,0.991,0.0139,2024-07-13T10:34:08.033410
scroll_05321,2,0.61,1.22,sniper_pair,0.799,0.0129,2024-06-05T10:34:08.033422
scroll_05322,6,0.94,5.64,company,1.446,0.0189,2024-12-18T10:34:08.033440
scroll_05323,5,0.42,2.1,sniper_pair,0.789,0.0113,2024-07-09T10:34:08.033451
scroll_05324,5,0.85,4.25,squad,1.004,0.0183,2024-11-02T10:34:08.033462
scroll_05325,4,0.72,2.88,fireteam,0.896,0.014,2025-05-02T10:34:08.033472
scroll_05326,4,0.47,1.88,sniper_pair,0.754,0.0127,2024-12-19T10:34:08.033482
scroll_05327,3,0.54,1.62,sniper_pair,0.755,0.0115,2024-08-19T10:34:08.033492
scroll_05328,6,0.62,3.7199999999999998,squad,0.974,0.0152,2024-06-25T10:34:08.033503
scroll_05329,3,0.42,1.26,sniper_pair,0.763,0.0114,2024-06-26T10:34:08.033512
scroll_05330,3,0.88,2.64,fireteam,0.824,0.0151,2025-03-20T10:34:08.033523
scroll_05331,3,0.79,2.37,sniper_pair,0.807,0.0115,2025-03-09T10:34:08.033533
scroll_05332,3,0.45,1.35,sniper_pair,0.734,0.0127,2025-02-13T10:34:08.033543
scroll_05333,6,0.88,5.28,platoon,1.208,0.0198,2024-06-18T10:34:08.033553
scroll_05334,5,0.95,4.75,platoon,1.153,0.0191,2024-09-12T10:34:08.033563
scroll_05335,6,0.73,4.38,squad,0.973,0.0171,2024-10-28T10:34:08.033573
scroll_05336,2,0.68,1.36,sniper_pair,0.833,0.0134,2024-05-30T10:34:08.033583
scroll_05337,5,0.53,2.6500000000000004,fireteam,0.946,0.0146,2024-09-15T10:34:08.033593
scroll_05338,4,0.87,3.48,fireteam,0.942,0.0137,2024-08-31T10:34:08.033603
scroll_05339,5,0.49,2.45,sniper_pair,0.768,0.0118,2025-04-09T10:34:08.033613
scroll_05340,6,0.85,5.1,platoon,1.209,0.0188,2025-02-26T10:34:08.033624
scroll_05341,4,0.86,3.44,fireteam,0.809,0.0148,2025-02-19T10:34:08.033634
scroll_05342,6,0.76,4.5600000000000005,platoon,1.179,0.0193,2025-03-03T10:34:08.033645
scroll_05343,6,0.83,4.9799999999999995,platoon,1.153,0.0197,2024-11-19T10:34:08.033659
scroll_05344,4,0.82,3.28,fireteam,0.765,0.0127,2024-09-09T10:34:08.033678
scroll_05345,6,0.96,5.76,company,1.606,0.0193,2024-09-30T10:34:08.033691
