host,timestamp,scrolls_processed,avg_latency_ms,cache_hit_ratio,energy_per_scroll_w,dag_avg_depth,dag_fork_avg
llm_lab,2025-03-28T10:14:32.207133,1180648,0.996,0.9624,0.0147,7,1.91
llm_lab,2025-03-29T10:14:32.207143,1211506,1.131,0.9823,0.0168,5,2.48
llm_lab,2025-03-30T10:14:32.207150,1149438,1.03,0.9741,0.0195,6,2.04
llm_lab,2025-03-31T10:14:32.207161,1163725,1.271,0.9642,0.0191,5,1.92
llm_lab,2025-04-01T10:14:32.207168,1129465,0.944,0.9885,0.0146,3,2.03
llm_lab,2025-04-02T10:14:32.207175,1131580,1.172,0.9912,0.0154,5,2.05
llm_lab,2025-04-03T10:14:32.207182,1216909,0.923,0.9884,0.0182,5,2.45
llm_lab,2025-04-04T10:14:32.207188,1209226,0.946,0.992,0.0199,7,1.86
llm_lab,2025-04-05T10:14:32.207195,1131068,1.167,0.9675,0.0161,6,2.35
llm_lab,2025-04-06T10:14:32.207203,1160467,0.93,0.9647,0.0178,4,2.3
llm_lab,2025-04-07T10:14:32.207210,1205491,1.125,0.9886,0.0186,5,2.11
llm_lab,2025-04-08T10:14:32.207217,1204570,1.295,0.9882,0.0157,3,1.97
llm_lab,2025-04-09T10:14:32.207224,1224266,1.159,0.9926,0.0166,7,1.8
llm_lab,2025-04-10T10:14:32.207232,1185133,1.219,0.9684,0.0153,4,1.9
llm_lab,2025-04-11T10:14:32.207239,1173890,1.484,0.9899,0.0144,7,2.09
llm_lab,2025-04-12T10:14:32.207246,1185855,1.003,0.9922,0.018,4,2.23
llm_lab,2025-04-13T10:14:32.207253,1196356,1.271,0.9676,0.019,6,2.19
llm_lab,2025-04-14T10:14:32.207260,1209631,1.1,0.9911,0.0194,7,2.29
llm_lab,2025-04-15T10:14:32.207270,1155849,1.316,0.9724,0.016,4,2.12
llm_lab,2025-04-16T10:14:32.207278,1180071,0.792,0.9942,0.0149,4,2.33
llm_lab,2025-04-17T10:14:32.207285,1220834,1.222,0.9602,0.0154,3,2.16
llm_lab,2025-04-18T10:14:32.207295,1133804,1.467,0.9665,0.016,3,2.02
llm_lab,2025-04-19T10:14:32.207302,1166091,1.011,0.9772,0.0169,6,2.22
llm_lab,2025-04-20T10:14:32.207309,1209249,1.125,0.9688,0.0184,6,1.93
llm_lab,2025-04-21T10:14:32.207316,1177737,1.024,0.9925,0.0188,4,1.89
llm_lab,2025-04-22T10:14:32.207323,1174117,0.798,0.9625,0.0183,5,2.14
llm_lab,2025-04-23T10:14:32.207330,1132523,1.465,0.9642,0.0184,6,2.41
llm_lab,2025-04-24T10:14:32.207337,1135821,1.257,0.9859,0.0189,7,2.08
llm_lab,2025-04-25T10:14:32.207344,1150152,0.852,0.9641,0.0141,5,2.28
llm_lab,2025-04-26T10:14:32.207351,1141375,0.736,0.9618,0.0186,5,2.36
llm_lab,2025-04-27T10:14:32.207358,1130983,0.886,0.9855,0.0144,7,2.02
llm_lab,2025-04-28T10:14:32.207365,1172111,1.472,0.9948,0.0166,5,1.89
llm_lab,2025-04-29T10:14:32.207372,1143567,1.363,0.9938,0.0162,4,2.38
llm_lab,2025-04-30T10:14:32.207379,1150818,1.373,0.9783,0.016,3,1.81
llm_lab,2025-05-01T10:14:32.207386,1133948,1.36,0.9749,0.0197,4,1.85
llm_lab,2025-05-02T10:14:32.207393,1198719,1.265,0.9851,0.0145,6,2.19
llm_lab,2025-05-03T10:14:32.207400,1223631,1.252,0.972,0.0181,7,2.09
llm_lab,2025-05-04T10:14:32.207407,1128093,1.425,0.972,0.0188,5,2.19
llm_lab,2025-05-05T10:14:32.207415,1160891,0.911,0.988,0.0148,6,1.88
llm_lab,2025-05-06T10:14:32.207423,1185267,0.875,0.9808,0.0143,6,2.27
llm_lab,2025-05-07T10:14:32.207433,1145773,1.095,0.9692,0.019,6,2.05
llm_lab,2025-05-08T10:14:32.207440,1138293,1.238,0.9705,0.0179,6,2.43
llm_lab,2025-05-09T10:14:32.207446,1135410,1.218,0.9726,0.018,4,2.49
llm_lab,2025-05-10T10:14:32.207456,1174814,1.433,0.9638,0.0187,6,2.07
llm_lab,2025-05-11T10:14:32.207463,1164628,0.746,0.9685,0.0162,3,1.84
llm_lab,2025-05-12T10:14:32.207470,1130074,1.413,0.9717,0.016,7,2.08
llm_lab,2025-05-13T10:14:32.207480,1220373,1.3,0.9691,0.0159,6,1.92
llm_lab,2025-05-14T10:14:32.207487,1162357,1.477,0.9704,0.0154,4,2.19
llm_lab,2025-05-15T10:14:32.207494,1191676,1.151,0.9785,0.0199,7,2.23
iot_hub,2025-05-09T10:14:32.207521,804684,0.883,0.9848,0.0184,3,2.46
iot_hub,2025-05-10T10:14:32.207529,811951,1.095,0.9802,0.0162,4,1.99
iot_hub,2025-05-11T10:14:32.207536,789538,0.826,0.9616,0.0187,3,2.12
iot_hub,2025-05-12T10:14:32.207546,794756,1.329,0.9672,0.0186,5,2.44
iot_hub,2025-05-13T10:14:32.207554,854977,0.97,0.9671,0.0192,3,1.85
iot_hub,2025-05-14T10:14:32.207561,791376,1.065,0.9884,0.0146,6,2.09
iot_hub,2025-05-15T10:14:32.207568,843283,0.747,0.9662,0.0152,4,1.83
iot_hub,2025-04-16T10:14:32.207594,891798,1.348,0.992,0.0184,4,2.41
iot_hub,2025-04-17T10:14:32.207602,976750,0.9,0.9937,0.0162,7,2.23
iot_hub,2025-04-18T10:14:32.207611,930247,1.12,0.9731,0.0187,6,1.81
iot_hub,2025-04-19T10:14:32.207619,945550,1.177,0.9888,0.0193,4,1.91
iot_hub,2025-04-20T10:14:32.207625,920562,1.269,0.9704,0.017,5,2.15
iot_hub,2025-04-21T10:14:32.207633,964722,1.054,0.9864,0.016,5,1.83
iot_hub,2025-04-22T10:14:32.207639,906057,1.443,0.9629,0.017,4,2.38
iot_hub,2025-04-23T10:14:32.207647,921234,0.712,0.9933,0.0173,3,2.41
iot_hub,2025-04-24T10:14:32.207654,898357,1.394,0.975,0.0184,7,2.49
iot_hub,2025-04-25T10:14:32.207661,979987,1.436,0.9929,0.0157,6,2.3
iot_hub,2025-04-26T10:14:32.207667,941684,1.058,0.9796,0.0195,3,1.91
iot_hub,2025-04-27T10:14:32.207674,936358,1.296,0.9678,0.0175,7,2.0
iot_hub,2025-04-28T10:14:32.207681,953117,1.189,0.9795,0.0187,4,2.1
iot_hub,2025-04-29T10:14:32.207689,921800,1.5,0.9694,0.0163,7,1.88
iot_hub,2025-04-30T10:14:32.207695,932078,1.487,0.9731,0.0153,5,2.08
iot_hub,2025-05-01T10:14:32.207702,956740,0.775,0.973,0.015,7,2.45
iot_hub,2025-05-02T10:14:32.207709,910716,1.14,0.9602,0.0178,3,2.23
iot_hub,2025-05-03T10:14:32.207716,944101,0.81,0.9666,0.0185,7,2.39
iot_hub,2025-05-04T10:14:32.207723,905077,0.866,0.972,0.0167,4,2.35
iot_hub,2025-05-05T10:14:32.207730,898383,1.092,0.9707,0.0141,4,2.26
iot_hub,2025-05-06T10:14:32.207740,913488,0.903,0.9672,0.0199,3,2.48
iot_hub,2025-05-07T10:14:32.207747,973478,1.277,0.9718,0.0157,6,2.08
iot_hub,2025-05-08T10:14:32.207755,953687,1.403,0.974,0.0174,4,2.32
iot_hub,2025-05-09T10:14:32.207762,981767,1.395,0.9875,0.0172,6,2.09
iot_hub,2025-05-10T10:14:32.207768,952412,1.232,0.9853,0.0141,5,2.25
iot_hub,2025-05-11T10:14:32.207777,932583,0.728,0.9623,0.0194,7,2.42
iot_hub,2025-05-12T10:14:32.207784,967434,0.75,0.9909,0.0163,5,1.86
iot_hub,2025-05-13T10:14:32.207790,931231,1.205,0.9632,0.0191,4,2.14
iot_hub,2025-05-14T10:14:32.207797,946891,0.892,0.994,0.0173,7,2.1
iot_hub,2025-05-15T10:14:32.207804,976068,1.278,0.9665,0.0189,4,2.05
iot_hub,2024-11-17T10:14:32.207813,905572,0.802,0.9891,0.019,7,2.37
iot_hub,2024-11-18T10:14:32.207820,841648,0.729,0.9644,0.0162,5,2.34
iot_hub,2024-11-19T10:14:32.207827,847280,1.458,0.9626,0.0185,4,2.05
iot_hub,2024-11-20T10:14:32.207834,852932,1.261,0.9834,0.0185,3,1.91
iot_hub,2024-11-21T10:14:32.207841,809629,1.45,0.9812,0.0182,4,2.11
iot_hub,2024-11-22T10:14:32.207848,846308,0.937,0.9692,0.0192,7,2.48
iot_hub,2024-11-23T10:14:32.207855,883395,1.164,0.9838,0.0187,6,1.88
iot_hub,2024-11-24T10:14:32.207861,817955,1.204,0.9637,0.0163,4,1.89
iot_hub,2024-11-25T10:14:32.207872,821361,1.407,0.9918,0.02,3,2.15
iot_hub,2024-11-26T10:14:32.207879,840820,0.71,0.9772,0.0172,4,2.45
iot_hub,2024-11-27T10:14:32.207886,882516,0.711,0.9665,0.0197,5,2.48
iot_hub,2024-11-28T10:14:32.207893,829503,0.868,0.977,0.0167,5,2.38
iot_hub,2024-11-29T10:14:32.207900,855838,1.328,0.9721,0.0178,4,2.12
iot_hub,2024-11-30T10:14:32.207907,809041,1.464,0.9774,0.017,4,1.98
iot_hub,2024-12-01T10:14:32.207914,864468,0.839,0.9682,0.017,6,2.37
iot_hub,2024-12-02T10:14:32.207921,831280,0.827,0.97,0.0148,6,2.35
iot_hub,2024-12-03T10:14:32.207928,831656,0.797,0.983,0.0175,4,2.31
iot_hub,2024-12-04T10:14:32.207935,850861,1.364,0.9636,0.015,6,2.35
iot_hub,2024-12-05T10:14:32.207942,872849,0.802,0.9847,0.0149,5,1.88
iot_hub,2024-12-06T10:14:32.207949,832658,1.14,0.9732,0.0183,5,1.97
iot_hub,2024-12-07T10:14:32.207955,900556,1.148,0.9832,0.0196,4,2.18
iot_hub,2024-12-08T10:14:32.207962,907538,1.295,0.9674,0.0155,4,2.24
iot_hub,2024-12-09T10:14:32.207969,891129,1.483,0.989,0.0165,6,2.09
iot_hub,2024-12-10T10:14:32.207976,857270,0.883,0.9632,0.0168,5,2.07
iot_hub,2024-12-11T10:14:32.207983,904061,1.467,0.9636,0.0184,7,2.37
iot_hub,2024-12-12T10:14:32.207990,851761,1.423,0.9933,0.0158,5,2.39
iot_hub,2024-12-13T10:14:32.207996,858690,1.088,0.9629,0.0172,4,2.19
iot_hub,2024-12-14T10:14:32.208008,889092,1.396,0.9703,0.0145,3,2.19
iot_hub,2024-12-15T10:14:32.208015,821055,1.353,0.9903,0.0157,5,1.96
iot_hub,2024-12-16T10:14:32.208022,882388,1.356,0.9856,0.0168,5,1.92
iot_hub,2024-12-17T10:14:32.208028,902038,1.426,0.9907,0.0153,6,1.93
iot_hub,2024-12-18T10:14:32.208036,834974,1.21,0.9909,0.0157,5,2.1
iot_hub,2024-12-19T10:14:32.208043,832476,1.274,0.9923,0.0178,4,1.84
iot_hub,2024-12-20T10:14:32.208050,897336,1.122,0.9657,0.0161,7,1.97
iot_hub,2024-12-21T10:14:32.208060,848801,1.102,0.9702,0.0145,3,1.9
iot_hub,2024-12-22T10:14:32.208066,818950,0.76,0.9746,0.019,4,2.23
iot_hub,2024-12-23T10:14:32.208073,822485,0.873,0.9738,0.0192,3,2.39
iot_hub,2024-12-24T10:14:32.208080,877830,0.771,0.9694,0.0156,7,1.96
iot_hub,2024-12-25T10:14:32.208087,854619,0.952,0.9834,0.0161,7,1.86
iot_hub,2024-12-26T10:14:32.208094,891911,1.282,0.9673,0.0142,5,2.48
iot_hub,2024-12-27T10:14:32.208101,824173,1.22,0.9859,0.0194,4,2.35
iot_hub,2024-12-28T10:14:32.208108,825399,1.111,0.9661,0.0141,5,1.83
iot_hub,2024-12-29T10:14:32.208114,874923,1.054,0.9879,0.0161,6,2.2
iot_hub,2024-12-30T10:14:32.208121,868267,0.959,0.964,0.0166,5,1.95
iot_hub,2024-12-31T10:14:32.208128,877395,1.11,0.9856,0.0148,3,2.25
iot_hub,2025-01-01T10:14:32.208138,822028,1.364,0.9676,0.0183,7,1.81
iot_hub,2025-01-02T10:14:32.208145,814146,0.873,0.9649,0.0143,5,2.48
iot_hub,2025-01-03T10:14:32.208152,862509,0.795,0.9619,0.0188,5,2.49
iot_hub,2025-01-04T10:14:32.208159,891339,1.201,0.9603,0.0194,4,2.23
iot_hub,2025-01-05T10:14:32.208167,866697,1.248,0.9913,0.0153,3,2.05
iot_hub,2025-01-06T10:14:32.208174,833020,1.138,0.9734,0.0168,3,1.86
iot_hub,2025-01-07T10:14:32.208181,863600,1.349,0.9642,0.0161,7,2.15
iot_hub,2025-01-08T10:14:32.208188,826438,0.811,0.9698,0.0149,6,1.82
iot_hub,2025-01-09T10:14:32.208195,898060,0.753,0.9873,0.0144,5,2.0
iot_hub,2025-01-10T10:14:32.208202,818079,0.712,0.9678,0.0181,5,1.96
iot_hub,2025-01-11T10:14:32.208209,858249,0.906,0.961,0.0155,3,2.0
iot_hub,2025-01-12T10:14:32.208216,899289,1.065,0.9844,0.018,5,1.9
iot_hub,2025-01-13T10:14:32.208223,820655,1.347,0.9642,0.019,5,2.24
iot_hub,2025-01-14T10:14:32.208231,862588,1.394,0.9939,0.0171,6,2.09
iot_hub,2025-01-15T10:14:32.208238,840365,0.985,0.9725,0.0182,4,2.39
iot_hub,2025-01-16T10:14:32.208247,885102,1.31,0.9859,0.015,5,2.18
iot_hub,2025-01-17T10:14:32.208254,884136,1.267,0.9766,0.0199,7,2.5
iot_hub,2025-01-18T10:14:32.208261,902115,0.79,0.9635,0.0162,6,1.98
iot_hub,2025-01-19T10:14:32.208272,813668,1.316,0.9691,0.0189,7,2.33
iot_hub,2025-01-20T10:14:32.208278,854958,1.333,0.9639,0.015,7,2.05
iot_hub,2025-01-21T10:14:32.208286,869738,0.967,0.9655,0.0144,7,2.15
iot_hub,2025-01-22T10:14:32.208293,907437,0.832,0.9934,0.0165,4,2.23
iot_hub,2025-01-23T10:14:32.208299,851507,0.735,0.9855,0.0182,3,2.4
iot_hub,2025-01-24T10:14:32.208306,817925,0.802,0.9839,0.014,6,2.04
iot_hub,2025-01-25T10:14:32.208313,850812,1.158,0.9649,0.0147,3,2.24
iot_hub,2025-01-26T10:14:32.208320,898867,0.711,0.9839,0.0199,5,2.15
iot_hub,2025-01-27T10:14:32.208327,849446,0.939,0.9865,0.0142,4,2.02
iot_hub,2025-01-28T10:14:32.208334,840288,1.474,0.9747,0.0179,4,2.35
iot_hub,2025-01-29T10:14:32.208341,832645,1.24,0.9677,0.0198,4,2.27
iot_hub,2025-01-30T10:14:32.208348,886769,1.208,0.9823,0.0166,4,2.05
iot_hub,2025-01-31T10:14:32.208354,831938,1.106,0.9842,0.0144,5,1.92
iot_hub,2025-02-01T10:14:32.208361,848771,0.74,0.9607,0.0151,5,1.93
iot_hub,2025-02-02T10:14:32.208368,845032,1.204,0.9647,0.0178,6,2.01
iot_hub,2025-02-03T10:14:32.208375,878568,0.738,0.9831,0.0182,7,2.22
iot_hub,2025-02-04T10:14:32.208382,878765,1.126,0.9639,0.0184,7,2.06
iot_hub,2025-02-05T10:14:32.208389,839861,0.81,0.9618,0.0165,3,2.33
iot_hub,2025-02-06T10:14:32.208396,810467,1.27,0.9765,0.0157,5,2.32
iot_hub,2025-02-07T10:14:32.208405,852941,0.791,0.9635,0.0151,6,1.91
iot_hub,2025-02-08T10:14:32.208413,907713,1.339,0.9618,0.019,3,2.05
iot_hub,2025-02-09T10:14:32.208433,808442,1.134,0.9768,0.0174,3,2.43
iot_hub,2025-02-10T10:14:32.208440,812648,1.051,0.9768,0.0189,7,2.27
iot_hub,2025-02-11T10:14:32.208451,877304,1.178,0.9734,0.0165,3,1.97
iot_hub,2025-02-12T10:14:32.208458,879829,0.731,0.9714,0.0191,3,2.25
iot_hub,2025-02-13T10:14:32.208468,832996,0.936,0.9903,0.0192,4,2.48
iot_hub,2025-02-14T10:14:32.208475,836113,0.857,0.9765,0.0167,5,2.15
iot_hub,2025-02-15T10:14:32.208482,896421,1.499,0.9885,0.0145,7,1.83
iot_hub,2025-02-16T10:14:32.208489,871471,1.068,0.9825,0.0144,5,2.34
iot_hub,2025-02-17T10:14:32.208495,907338,1.486,0.9821,0.0146,7,1.93
iot_hub,2025-02-18T10:14:32.208503,812760,1.335,0.9937,0.0144,5,2.37
iot_hub,2025-02-19T10:14:32.208509,873280,1.423,0.963,0.0171,3,1.8
iot_hub,2025-02-20T10:14:32.208518,907782,0.881,0.9729,0.0191,7,2.46
iot_hub,2025-02-21T10:14:32.208525,882314,1.427,0.9669,0.0144,4,2.07
iot_hub,2025-02-22T10:14:32.208531,835448,0.942,0.967,0.0152,3,1.85
iot_hub,2025-02-23T10:14:32.208538,818111,1.119,0.9903,0.0187,5,1.94
iot_hub,2025-02-24T10:14:32.208545,825855,0.873,0.9868,0.0142,6,1.94
iot_hub,2025-02-25T10:14:32.208555,859361,1.493,0.9783,0.0165,7,1.87
iot_hub,2025-02-26T10:14:32.208562,864790,0.909,0.9677,0.016,7,2.29
iot_hub,2025-02-27T10:14:32.208569,879134,1.472,0.9909,0.0173,3,1.92
iot_hub,2025-02-28T10:14:32.208584,809468,1.379,0.9715,0.0167,4,2.35
iot_hub,2025-03-01T10:14:32.208591,883320,1.0,0.9806,0.0144,4,2.42
iot_hub,2025-03-02T10:14:32.208599,851533,1.243,0.972,0.0186,4,2.49
iot_hub,2025-03-03T10:14:32.208606,817981,1.029,0.9871,0.015,5,2.03
iot_hub,2025-03-04T10:14:32.208613,826673,1.475,0.992,0.0166,3,2.49
iot_hub,2025-03-05T10:14:32.208621,899834,0.83,0.9698,0.0157,3,1.84
iot_hub,2025-03-06T10:14:32.208628,893767,1.249,0.9738,0.0168,6,2.38
iot_hub,2025-03-07T10:14:32.208635,891499,1.428,0.9742,0.0161,7,2.24
iot_hub,2025-03-08T10:14:32.208645,891490,1.439,0.9806,0.0167,7,2.29
iot_hub,2025-03-09T10:14:32.208652,869038,0.922,0.9905,0.0155,6,2.24
iot_hub,2025-03-10T10:14:32.208659,819566,0.958,0.9864,0.0151,5,1.98
iot_hub,2025-03-11T10:14:32.208665,811116,1.129,0.9672,0.0197,6,2.04
iot_hub,2025-03-12T10:14:32.208672,835410,1.432,0.9651,0.018,5,2.18
iot_hub,2025-03-13T10:14:32.208679,820490,0.701,0.9633,0.0151,3,2.11
iot_hub,2025-03-14T10:14:32.208686,849708,0.954,0.9749,0.0144,6,2.15
iot_hub,2025-03-15T10:14:32.208696,874076,0.92,0.9901,0.0191,7,2.04
iot_hub,2025-03-16T10:14:32.208703,856555,0.902,0.9758,0.0181,5,2.48
iot_hub,2025-03-17T10:14:32.208710,872781,1.131,0.9746,0.0155,7,2.49
iot_hub,2025-03-18T10:14:32.208717,874555,1.228,0.9876,0.0162,7,2.15
iot_hub,2025-03-19T10:14:32.208724,823607,1.197,0.989,0.0186,7,2.36
iot_hub,2025-03-20T10:14:32.208731,900546,1.487,0.9631,0.0167,3,2.48
iot_hub,2025-03-21T10:14:32.208737,888191,1.213,0.9937,0.0187,7,2.26
iot_hub,2025-03-22T10:14:32.208744,849388,0.882,0.9847,0.0167,6,2.12
iot_hub,2025-03-23T10:14:32.208751,865096,1.234,0.9834,0.0185,4,2.46
iot_hub,2025-03-24T10:14:32.208759,817929,0.813,0.9941,0.0174,6,1.92
iot_hub,2025-03-25T10:14:32.208766,838752,1.056,0.9639,0.0173,4,2.37
iot_hub,2025-03-26T10:14:32.208774,819848,0.823,0.9777,0.0192,7,1.88
iot_hub,2025-03-27T10:14:32.208780,860559,0.904,0.9617,0.0186,6,2.13
iot_hub,2025-03-28T10:14:32.208787,907158,0.965,0.9659,0.0188,5,2.21
iot_hub,2025-03-29T10:14:32.208795,842292,1.079,0.9855,0.0162,5,2.3
iot_hub,2025-03-30T10:14:32.208803,872414,1.213,0.9831,0.0148,3,2.03
iot_hub,2025-03-31T10:14:32.208809,882486,1.467,0.9833,0.0167,5,2.27
iot_hub,2025-04-01T10:14:32.208818,877564,1.169,0.9931,0.0175,4,1.89
iot_hub,2025-04-02T10:14:32.208836,875322,0.745,0.9708,0.0189,3,2.22
iot_hub,2025-04-03T10:14:32.208852,858349,1.35,0.9917,0.0167,3,1.93
iot_hub,2025-04-04T10:14:32.208864,878149,1.463,0.9856,0.0149,6,2.33
iot_hub,2025-04-05T10:14:32.208874,859702,0.861,0.967,0.0157,3,2.29
iot_hub,2025-04-06T10:14:32.208885,886689,0.907,0.9873,0.0171,6,2.15
iot_hub,2025-04-07T10:14:32.208895,878988,1.087,0.9905,0.0171,7,2.36
iot_hub,2025-04-08T10:14:32.208908,848973,1.005,0.9629,0.0155,5,1.89
iot_hub,2025-04-09T10:14:32.208919,846267,1.408,0.9939,0.0164,6,2.06
iot_hub,2025-04-10T10:14:32.209073,839142,0.876,0.9877,0.016,4,2.02
iot_hub,2025-04-11T10:14:32.209112,849955,1.452,0.9715,0.019,5,1.95
iot_hub,2025-04-12T10:14:32.209130,823960,0.915,0.9863,0.014,6,2.29
iot_hub,2025-04-13T10:14:32.209139,873963,1.241,0.9748,0.0161,6,2.0
iot_hub,2025-04-14T10:14:32.209149,817205,1.112,0.9833,0.0155,7,1.82
iot_hub,2025-04-15T10:14:32.209158,834505,1.07,0.9822,0.0179,3,2.04
iot_hub,2025-04-16T10:14:32.209166,850805,0.818,0.9801,0.0195,4,2.05
iot_hub,2025-04-17T10:14:32.209174,882321,1.44,0.9674,0.0174,5,2.47
iot_hub,2025-04-18T10:14:32.209195,864921,1.384,0.9911,0.0172,3,2.31
iot_hub,2025-04-19T10:14:32.209203,849291,0.716,0.9745,0.0141,3,2.47
iot_hub,2025-04-20T10:14:32.209224,816704,1.12,0.9813,0.019,5,2.42
iot_hub,2025-04-21T10:14:32.209244,879176,0.706,0.9808,0.0151,7,2.23
iot_hub,2025-04-22T10:14:32.209257,844880,0.93,0.9619,0.0164,4,1.91
iot_hub,2025-04-23T10:14:32.209270,816241,1.04,0.969,0.0161,6,2.27
iot_hub,2025-04-24T10:14:32.209287,819300,1.186,0.9786,0.0184,5,2.09
iot_hub,2025-04-25T10:14:32.209302,841820,1.343,0.9814,0.0145,6,2.37
iot_hub,2025-04-26T10:14:32.209312,863397,1.034,0.964,0.0155,4,2.01
iot_hub,2025-04-27T10:14:32.209320,887544,0.879,0.99,0.017,3,2.45
iot_hub,2025-04-28T10:14:32.209328,873748,1.491,0.9915,0.0158,6,2.47
iot_hub,2025-04-29T10:14:32.209341,859174,1.354,0.9908,0.0183,6,2.23
iot_hub,2025-04-30T10:14:32.209350,819546,0.839,0.9753,0.0189,6,2.2
iot_hub,2025-05-01T10:14:32.209358,867489,0.774,0.9915,0.0182,4,1.86
iot_hub,2025-05-02T10:14:32.209366,811163,0.96,0.9732,0.0167,3,2.24
iot_hub,2025-05-03T10:14:32.209377,838995,1.396,0.9943,0.0197,4,2.3
iot_hub,2025-05-04T10:14:32.209391,894356,1.163,0.9827,0.0196,4,2.38
iot_hub,2025-05-05T10:14:32.209404,898512,1.33,0.9604,0.015,3,2.0
iot_hub,2025-05-06T10:14:32.209412,843326,1.073,0.9632,0.0195,6,2.2
iot_hub,2025-05-07T10:14:32.209421,833769,0.747,0.9879,0.017,5,1.84
iot_hub,2025-05-08T10:14:32.209433,857322,0.886,0.9936,0.0192,5,2.14
iot_hub,2025-05-09T10:14:32.209452,903985,0.866,0.9664,0.0197,5,2.45
iot_hub,2025-05-10T10:14:32.209464,837949,0.976,0.9736,0.0156,5,2.39
iot_hub,2025-05-11T10:14:32.209472,858918,0.857,0.9825,0.0155,3,1.93
iot_hub,2025-05-12T10:14:32.209482,830627,1.126,0.9865,0.0175,3,1.98
iot_hub,2025-05-13T10:14:32.209494,842360,1.499,0.9947,0.0144,3,1.81
iot_hub,2025-05-14T10:14:32.209507,857588,1.479,0.9845,0.0157,6,1.91
iot_hub,2025-05-15T10:14:32.209520,868060,1.424,0.9659,0.0185,3,2.0
iot_hub,2024-05-16T10:14:32.209546,797467,0.91,0.9617,0.0189,6,2.08
iot_hub,2024-05-17T10:14:32.209555,862548,1.204,0.9665,0.0181,6,2.37
iot_hub,2024-05-18T10:14:32.209563,778324,0.968,0.9671,0.0172,4,2.4
iot_hub,2024-05-19T10:14:32.209571,859400,1.427,0.9624,0.0167,7,1.89
iot_hub,2024-05-20T10:14:32.209582,828065,1.153,0.9859,0.0196,3,1.98
iot_hub,2024-05-21T10:14:32.209595,855692,1.345,0.9697,0.0179,4,2.12
iot_hub,2024-05-22T10:14:32.209608,820865,1.199,0.9674,0.0184,5,2.47
iot_hub,2024-05-23T10:14:32.209620,863671,0.732,0.9818,0.018,6,2.48
iot_hub,2024-05-24T10:14:32.209634,867771,0.812,0.9806,0.0166,3,1.85
iot_hub,2024-05-25T10:14:32.209642,790832,1.383,0.99,0.0195,6,2.33
iot_hub,2024-05-26T10:14:32.209650,808785,0.754,0.9789,0.0172,5,1.89
iot_hub,2024-05-27T10:14:32.209675,790413,1.058,0.9698,0.0198,3,2.44
iot_hub,2024-05-28T10:14:32.209687,790217,1.498,0.9781,0.0187,6,2.43
iot_hub,2024-05-29T10:14:32.209695,815849,1.265,0.9705,0.018,7,2.33
iot_hub,2024-05-30T10:14:32.209704,840504,1.219,0.961,0.0199,3,1.99
iot_hub,2024-05-31T10:14:32.209714,807235,0.902,0.993,0.0186,6,2.37
iot_hub,2024-06-01T10:14:32.209722,849438,0.936,0.971,0.0189,5,2.12
iot_hub,2024-06-02T10:14:32.209730,869697,1.171,0.9915,0.0193,4,1.88
iot_hub,2024-06-03T10:14:32.209738,864093,0.869,0.9879,0.0144,7,2.27
iot_hub,2024-06-04T10:14:32.209746,847280,0.907,0.9766,0.0161,4,1.9
iot_hub,2024-06-05T10:14:32.209754,866593,1.486,0.9784,0.015,7,2.26
iot_hub,2024-06-06T10:14:32.209762,856761,0.835,0.964,0.0196,6,2.02
iot_hub,2024-06-07T10:14:32.209770,857422,1.146,0.9794,0.0157,5,1.88
iot_hub,2024-06-08T10:14:32.209779,778543,1.487,0.987,0.0165,6,1.99
iot_hub,2024-06-09T10:14:32.209792,803976,1.147,0.9875,0.0178,4,1.82
iot_hub,2024-06-10T10:14:32.209806,790402,1.382,0.982,0.0179,6,2.4
iot_hub,2024-06-11T10:14:32.209815,845383,0.861,0.966,0.0157,5,1.83
iot_hub,2024-06-12T10:14:32.209832,859129,1.363,0.9806,0.0171,6,2.06
iot_hub,2024-06-13T10:14:32.209845,783646,0.815,0.9624,0.0158,3,1.95
iot_hub,2024-06-14T10:14:32.209858,866441,0.721,0.9879,0.0176,6,2.11
iot_hub,2024-06-15T10:14:32.209875,785317,1.317,0.9614,0.0151,5,2.46
iot_hub,2024-06-16T10:14:32.209889,853597,1.089,0.9917,0.0171,5,2.41
iot_hub,2024-06-17T10:14:32.209899,863725,1.396,0.9775,0.0186,4,1.93
iot_hub,2024-06-18T10:14:32.209911,782294,1.249,0.9855,0.0167,4,2.02
iot_hub,2024-06-19T10:14:32.209927,868713,0.801,0.9768,0.0143,4,2.08
iot_hub,2024-06-20T10:14:32.209941,838791,0.893,0.9664,0.0199,4,2.1
iot_hub,2024-06-21T10:14:32.209956,827583,1.036,0.9637,0.0198,7,2.14
iot_hub,2024-06-22T10:14:32.209968,838565,0.855,0.9706,0.0141,5,2.17
iot_hub,2024-06-23T10:14:32.209983,785688,1.408,0.9691,0.0144,6,2.22
iot_hub,2024-06-24T10:14:32.210037,805656,1.095,0.9872,0.02,4,2.05
iot_hub,2024-06-25T10:14:32.210049,863790,1.444,0.963,0.0193,7,2.46
iot_hub,2024-06-26T10:14:32.210059,791092,0.74,0.9675,0.019,5,2.39
iot_hub,2024-06-27T10:14:32.210071,843539,1.14,0.9719,0.0181,6,2.22
iot_hub,2024-06-28T10:14:32.210079,821346,1.451,0.9832,0.0163,4,1.96
