scroll_id,class,glyphs,execution_time_ms,coherence,timestamp
scroll_867a0cc8,robotics,🔷🜅🜅,1.1349,0.9515,2025-05-16T19:56:47
scroll_9f1ae24f,robotics,🜃🜁🜃🜅🜰,1.1149,0.9754,2025-05-16T12:56:30
scroll_cdeec0ce,crypto,🜋🜌🜌,0.868,0.9863,2025-05-16T16:48:14
scroll_37f57eac,robotics,🜁🔷🜋🜋🜋,1.1826,0.9518,2025-05-16T17:56:38
scroll_87ef6677,robotics,🜃🜰🜋🜅,1.2459,0.9871,2025-05-16T06:04:26
scroll_2add76c6,llm,🜰🜁🜃🜁,1.0255,0.9519,2025-05-16T06:46:10
scroll_23f00896,crypto,🜁🜃🔷,1.0424,0.9651,2025-05-16T21:49:48
scroll_5c397fdb,crypto,🜋🜰🔷🜁,0.8906,0.9639,2025-05-16T23:23:27
scroll_64973425,llm,🜁🜄🜋,1.2478,0.9629,2025-05-16T08:53:35
scroll_05b85426,crypto,🜄🜌🜁🜰🜅🜰,1.2495,0.9802,2025-05-16T12:23:33
scroll_27fa1cfe,crypto,🜌🜄🔷🜃🔷🜁,0.962,0.9742,2025-05-16T04:00:58
scroll_fe06fdba,robotics,🜄🜰🜅🜰🜄,1.2005,0.9772,2025-05-16T15:21:13
scroll_c4674f8f,crypto,🜁🜅🜰🜁🔷🜁,0.9359,0.9837,2025-05-16T11:53:51
scroll_6a2558eb,crypto,🜃🜌🜰🜅🔷🜰,1.1751,0.9678,2025-05-16T06:06:54
scroll_140bc43d,llm,🜁🜄🔷🜁🜁,0.9114,0.9617,2025-05-16T16:07:54
scroll_4149e447,llm,🜁🜄🔷🜄,0.9614,0.965,2025-05-16T23:12:56
scroll_1416e4f8,crypto,🜁🜁🜋🜄,1.0862,0.9639,2025-05-16T17:00:05
scroll_8f96a469,robotics,🜃🜅🜄,1.1177,0.9581,2025-05-16T17:54:47
scroll_62a0b251,robotics,🜄🜌🜄🜋🜁🔷,1.2348,0.9798,2025-05-16T04:39:44
scroll_d27e6257,robotics,🔷🜄🜄,0.8518,0.9505,2025-05-16T20:16:25
scroll_fc185c61,llm,🜅🜄🔷🜄,0.8892,0.9688,2025-05-16T07:37:42
scroll_4e91beca,llm,🜰🜋🜋,1.1213,0.9773,2025-05-16T12:58:39
scroll_61940a65,robotics,🜃🜅🜄🜌,1.1291,0.951,2025-05-16T14:10:31
scroll_64a8f2a5,robotics,🜰🜄🜰🜁🜃,0.8784,0.98,2025-05-16T02:38:13
scroll_e4a604ad,crypto,🜁🔷🔷,0.9377,0.9891,2025-05-16T15:46:57
scroll_209213e6,robotics,🜁🜅🜃,0.9212,0.961,2025-05-16T18:12:14
scroll_3516d55d,crypto,🜁🔷🜄🜃,0.8976,0.9703,2025-05-16T09:24:50
scroll_025ccfa2,robotics,🜅🜄🜁,1.171,0.9818,2025-05-16T16:24:39
scroll_d3c91458,robotics,🜋🜄🜰🜄,0.9132,0.9585,2025-05-16T05:17:39
scroll_1f62a239,robotics,🜰🜰🜋🜌🜋,1.033,0.9853,2025-05-16T04:52:22
scroll_4c247c41,llm,🜃🔷🜅🜁🜌,1.1747,0.9748,2025-05-16T04:58:14
scroll_c44897bb,llm,🜰🜋🜰🜅,0.9779,0.985,2025-05-16T13:06:36
scroll_af3ebbb4,crypto,🜃🔷🜰🜅🜄🜃,1.1828,0.9778,2025-05-16T04:14:51
scroll_5bb5d164,llm,🜰🜃🜋,1.2141,0.9856,2025-05-16T16:29:30
scroll_af1a1e1a,llm,🜄🜌🜃🜰🜰🜁,0.8957,0.959,2025-05-16T00:37:54
scroll_efa324a5,crypto,🔷🜁🜅🜄🜃,0.9916,0.9678,2025-05-16T17:02:34
scroll_5525735c,llm,🜁🜋🔷🜅🜌,1.1791,0.9821,2025-05-16T16:44:36
scroll_42732b84,llm,🔷🔷🜌🜅,1.0051,0.9566,2025-05-16T04:09:48
scroll_7545cf7e,robotics,🜰🜃🜌,1.2377,0.9717,2025-05-16T11:59:00
scroll_51ab34f6,llm,🜃🜁🜃🜋,1.0812,0.9844,2025-05-16T16:32:12
scroll_59a21c72,crypto,🜰🜄🜄🔷,1.0143,0.9632,2025-05-16T12:50:29
scroll_dfbbe09a,crypto,🔷🜋🜃🜁,0.9,0.9794,2025-05-16T10:46:56
scroll_80d78b9b,crypto,🜄🜋🜄🜌🜋,1.0203,0.9604,2025-05-16T16:56:17
scroll_27d237ea,llm,🜄🜌🜌🜁🜌,1.1982,0.9548,2025-05-16T10:03:05
scroll_183ecc18,crypto,🜁🜃🔷🔷,1.0318,0.9861,2025-05-16T08:44:07
scroll_ca9eec4a,llm,🜌🜅🜁,1.2189,0.9791,2025-05-16T00:41:27
scroll_870797e5,crypto,🔷🜋🜋🜅🜅,0.9635,0.9817,2025-05-16T07:03:42
scroll_56b0c93c,robotics,🔷🜰🜄,1.2108,0.9635,2025-05-16T05:18:47
scroll_c985d741,robotics,🜅🜃🜁🜰🜅,0.9588,0.961,2025-05-16T10:15:56
scroll_394025f8,robotics,🜄🜌🜋🜰🜄,0.8791,0.9613,2025-05-16T15:50:48
scroll_b6c35c02,robotics,🜃🔷🜄🜋,1.1893,0.9724,2025-05-16T12:47:43
scroll_affe7398,crypto,🜋🜁🔷🜰,1.127,0.979,2025-05-16T00:45:22
scroll_078beb4c,robotics,🜃🜄🜄🜄🜋,1.2008,0.9728,2025-05-16T05:52:02
scroll_02600222,crypto,🔷🜁🜃🜃,1.1915,0.9642,2025-05-16T10:46:55
scroll_87e30dc3,llm,🜅🜰🜅🜃,1.122,0.9579,2025-05-16T08:43:56
scroll_1ab3c202,llm,🜄🜃🜌,1.0996,0.9539,2025-05-16T22:05:46
scroll_0c0a400d,robotics,🜋🔷🔷🜃🜄,1.0012,0.9528,2025-05-16T04:10:36
scroll_d2c1a8e2,crypto,🔷🜃🜄🜄🜰,0.8765,0.9579,2025-05-16T13:35:13
scroll_04380072,llm,🜁🜅🔷🜌,0.9727,0.9762,2025-05-16T12:22:18
scroll_c65cb506,llm,🜌🜁🜌,1.0247,0.9846,2025-05-16T00:53:02
scroll_9eee8231,robotics,🜁🜄🜌🜋,1.1861,0.9679,2025-05-16T17:39:35
scroll_06dac5b7,llm,🜄🜄🜌,1.2035,0.9674,2025-05-16T15:38:15
scroll_a77ac696,crypto,🜰🜁🜁🔷🜃,1.2153,0.9589,2025-05-16T16:49:55
scroll_b9d23579,crypto,🜰🜄🔷,0.9577,0.9567,2025-05-16T21:50:01
scroll_1aff7342,llm,🜅🜌🜋🜌🜌🜃,1.1398,0.9718,2025-05-16T23:18:26
scroll_b8afc474,llm,🔷🜋🜅🜰,1.1047,0.9774,2025-05-16T22:45:13
scroll_5a0af192,crypto,🜃🜁🜌🜃🜰🜁,1.006,0.9528,2025-05-16T16:37:40
scroll_bb8b500e,llm,🜰🜌🜋,0.9433,0.9631,2025-05-16T19:45:53
scroll_b4d0fcee,robotics,🜰🜄🜅🜁,1.2083,0.958,2025-05-16T19:16:29
scroll_6eb05804,llm,🜄🜁🔷🜃🜌,1.2342,0.9734,2025-05-16T02:14:20
scroll_0fe30648,robotics,🜰🔷🔷🜄🜰🜌,0.8795,0.9539,2025-05-16T14:12:44
scroll_fb9f74c7,crypto,🜅🔷🜃🜌🜋🜌,1.0061,0.9872,2025-05-16T19:39:23
scroll_ed62d7d3,crypto,🜰🜌🜌🜄🜃,1.2275,0.9661,2025-05-16T23:34:19
scroll_055f9be4,robotics,🜄🜅🜁,1.037,0.9777,2025-05-16T01:05:33
scroll_3f46e705,crypto,🜃🜰🜅🜋🜋🜁,0.9975,0.9866,2025-05-16T02:33:39
scroll_ae532fdd,crypto,🔷🜌🜅🜄🜅🜌,1.0872,0.9738,2025-05-16T20:37:43
scroll_90c2c890,crypto,🜋🜅🜋🜌🜁,1.0458,0.9675,2025-05-16T05:17:33
scroll_7ec2565c,crypto,🜋🜌🜰,0.8804,0.9803,2025-05-16T11:38:58
scroll_a2c47e73,crypto,🜁🜋🜅🜌🔷🜌,1.1814,0.9658,2025-05-16T06:35:04
scroll_8c87c2ec,robotics,🜰🜄🔷,0.8631,0.9847,2025-05-16T17:34:03
scroll_83806e00,robotics,🜁🜄🜋🜅,1.1256,0.9875,2025-05-16T07:38:59
scroll_2a764e09,crypto,🜅🔷🜋🜄🜁🜃,1.0792,0.97,2025-05-16T18:25:59
scroll_2d0b4531,llm,🜋🜁🜁🜄🜅,0.9215,0.9704,2025-05-16T03:12:58
scroll_9098657a,llm,🔷🜄🜰,1.2069,0.9776,2025-05-16T09:23:55
scroll_3de10c52,llm,🜃🜌🜁🔷🜌🜄,0.9479,0.9667,2025-05-16T11:06:55
scroll_8b01973f,robotics,🜁🜰🜃🜰,0.8711,0.9883,2025-05-16T05:11:01
scroll_95658207,robotics,🜃🔷🜁🜃🜁,1.1347,0.9718,2025-05-16T23:22:02
scroll_96e5be68,crypto,🔷🜋🜰🜰🜌,0.8883,0.9699,2025-05-16T17:24:49
scroll_e86ad039,robotics,🜅🜅🜋🜰🜋🜰,1.0429,0.9891,2025-05-16T13:52:57
scroll_c113c3f9,robotics,🜌🜄🜃,0.9151,0.9755,2025-05-16T23:32:40
scroll_8b42d973,llm,🜄🜅🜌🔷,1.0143,0.9721,2025-05-16T22:48:51
scroll_94c18ac1,llm,🜃🜅🜃🜄🜄,1.1188,0.9711,2025-05-16T15:20:25
scroll_5d1b0738,robotics,🔷🜰🜰🔷,0.9777,0.9707,2025-05-16T01:59:55
scroll_6e6391d4,llm,🜄🜅🜁🜁,1.1889,0.9871,2025-05-16T10:37:44
scroll_93122a8f,robotics,🔷🜄🜁🜃🜰,0.8657,0.9836,2025-05-16T05:34:58
scroll_e4890708,crypto,🜰🜁🜰🔷🜌,0.856,0.9702,2025-05-16T16:24:49
scroll_4875a4d6,llm,🜅🔷🜰,0.8983,0.9726,2025-05-16T02:57:55
scroll_fc1080e7,llm,🜁🜌🜅🜁🜁,1.2146,0.9852,2025-05-16T08:35:19
scroll_e14c9f20,robotics,🜌🜋🜁🜃🜅,0.8728,0.9565,2025-05-16T09:24:02
scroll_faf493d9,llm,🜃🔷🜄,1.2196,0.9674,2025-05-16T06:46:45
scroll_afc3a0b2,llm,🜰🜁🜄🜌🜁🜁,1.0126,0.9871,2025-05-16T14:43:15
scroll_ab104109,robotics,🜁🜅🜁,1.1243,0.9726,2025-05-16T08:42:46
scroll_617539ef,llm,🜃🜁🜄,0.9008,0.9526,2025-05-16T06:48:45
scroll_6764de85,robotics,🜁🜋🜄🔷🜃🜁,1.001,0.9514,2025-05-16T02:08:00
scroll_e3a50477,llm,🜌🜋🜄🜁🔷🜄,0.9216,0.9702,2025-05-16T22:31:18
scroll_8063a271,crypto,🔷🜰🔷🜋,1.1475,0.9752,2025-05-16T03:43:41
scroll_9e0012e1,robotics,🜌🔷🜁🜄,0.9871,0.9616,2025-05-16T00:57:17
scroll_7041a4c4,robotics,🜋🔷🜄🜃,1.2427,0.9886,2025-05-16T14:23:27
scroll_2272c124,crypto,🜁🜌🜁🜅🜋,1.1739,0.9567,2025-05-16T10:38:50
scroll_81385340,llm,🜋🔷🔷🜰,1.1065,0.9523,2025-05-16T23:35:10
scroll_6a830500,llm,🜃🜄🜅🔷,0.9927,0.9755,2025-05-16T16:25:35
scroll_9f6d1bb8,crypto,🜋🜋🜰🜋,0.8533,0.9786,2025-05-16T01:29:16
scroll_a77650a7,llm,🜰🜅🜋🔷🜰,1.2496,0.9504,2025-05-16T19:37:34
scroll_6e249509,crypto,🜄🜅🔷,1.2365,0.9501,2025-05-16T23:27:08
scroll_39f4f8e0,crypto,🜄🜌🜃🜋🜄🜰,0.8558,0.972,2025-05-16T01:30:37
scroll_6f234af5,crypto,🜰🔷🜰,0.9202,0.983,2025-05-16T19:10:49
scroll_6a5f4806,robotics,🔷🜋🜌🜁🜄,1.0521,0.9793,2025-05-16T13:44:18
scroll_aaa0be4a,robotics,🜃🜰🔷🔷🜋🜃,1.0089,0.9649,2025-05-16T08:08:00
scroll_c2e0fda1,robotics,🜌🜅🜄🜄,1.172,0.977,2025-05-16T21:24:53
scroll_08bedeae,robotics,🜄🜅🜃🜅,1.1361,0.9757,2025-05-16T14:04:08
scroll_22d91360,llm,🜄🜄🜄🜋🜌,1.2329,0.9603,2025-05-16T23:52:55
scroll_2f80b611,robotics,🜌🜰🜁🜃🜋,1.0479,0.9645,2025-05-16T17:22:12
scroll_eb8753cf,crypto,🜰🜁🜌,1.0214,0.9813,2025-05-16T19:09:15
scroll_3803bafe,robotics,🜰🜁🜋🜌🜃,0.9988,0.9667,2025-05-16T07:06:48
scroll_94f22bb2,robotics,🜄🜌🜅🜰,1.0351,0.9876,2025-05-16T12:18:24
scroll_9e513e2d,crypto,🜰🜁🜃🜁🜅,0.8965,0.9839,2025-05-16T06:20:55
scroll_71f16a84,crypto,🜁🜋🔷🔷🜰,1.0217,0.9872,2025-05-16T18:55:31
scroll_07d477a1,crypto,🜄🜁🔷🜃🜃,1.0857,0.9681,2025-05-16T07:02:20
scroll_9212f158,crypto,🜄🔷🜋🜁🜰,0.9766,0.9841,2025-05-16T03:55:03
scroll_3b845440,crypto,🜃🜌🔷🔷🜁🜄,1.1919,0.9689,2025-05-16T09:17:45
scroll_dd026b1b,robotics,🔷🜄🜅🜋,1.1817,0.979,2025-05-16T01:58:22
scroll_5916b9bf,crypto,🜰🜰🜅🜁🔷🜄,1.19,0.9543,2025-05-16T02:16:14
scroll_62be8a91,llm,🜁🜄🜃🜋🜅🜋,1.1152,0.9664,2025-05-16T10:49:16
scroll_1e004983,crypto,🜃🜅🜅🔷🜰,1.0928,0.9774,2025-05-16T00:06:43
scroll_05cd24ec,crypto,🜃🜰🜄🜄🔷,0.9326,0.9573,2025-05-16T09:54:49
scroll_bdfa475c,llm,🜅🜅🜄🜰,0.8783,0.9609,2025-05-16T08:44:48
scroll_e69c4a39,crypto,🜁🜄🜋🜰🜋🔷,1.0867,0.98,2025-05-16T14:38:20
scroll_be220c0e,robotics,🜁🜋🜰🜌🜁🜁,1.0724,0.9784,2025-05-16T14:45:26
scroll_d7a95c41,crypto,🜃🜋🜄🜰🜄🜄,0.9098,0.9849,2025-05-16T05:26:09
scroll_d1d9d5eb,robotics,🜃🜄🜄🜰🜋,1.1057,0.9704,2025-05-16T13:59:11
scroll_41846c50,crypto,🜅🜁🜄🜅,1.036,0.9665,2025-05-16T19:27:04
scroll_e3125400,llm,🜋🜰🔷🜃,1.1588,0.9518,2025-05-16T13:04:16
scroll_32334822,llm,🜰🜰🔷🜌,1.2122,0.9577,2025-05-16T01:05:08
scroll_3ed2eb43,crypto,🜅🜌🜰🜋🔷🜄,1.2333,0.9887,2025-05-16T22:26:14
scroll_765a7c12,crypto,🜁🜃🜌🜁🜃,1.0509,0.9639,2025-05-16T18:45:53
scroll_7ed34d52,llm,🜋🔷🜄🜁🜰🔷,0.8811,0.9719,2025-05-16T00:27:02
scroll_f469fd4d,crypto,🜋🔷🜁🜄,1.2064,0.9889,2025-05-16T01:53:07
scroll_858c5ed3,crypto,🜰🜁🜌🜌🔷,1.0356,0.9778,2025-05-16T02:35:50
scroll_b78e3967,crypto,🜄🜃🜃,1.2263,0.9792,2025-05-16T16:01:03
scroll_e8074c12,robotics,🜁🜋🔷🜋🜰🜰,0.906,0.9632,2025-05-16T17:16:54
scroll_260def91,robotics,🜃🜄🜃,1.0702,0.9774,2025-05-16T09:24:55
scroll_7ebc77c8,crypto,🜌🜃🜌,0.8536,0.9635,2025-05-16T01:13:26
scroll_41c019a9,crypto,🔷🜃🜅,1.0315,0.954,2025-05-16T07:45:29
scroll_a9d13acb,robotics,🜃🜁🜌🜋,0.8638,0.959,2025-05-16T02:30:06
scroll_962a9ed9,crypto,🜋🜋🜃🜃🜃🜃,1.1906,0.9572,2025-05-16T21:50:58
scroll_16de7eb6,llm,🜅🜋🜃,1.0977,0.9746,2025-05-16T12:34:49
scroll_1e76e4c0,llm,🜋🜌🜰🜅🜌,0.9415,0.9747,2025-05-16T15:02:47
scroll_f4fda994,robotics,🜃🜌🜁🜄🜁🜰,1.0059,0.9798,2025-05-16T07:36:14
scroll_9b34bf09,robotics,🔷🜋🜅🜌🔷🜁,1.1023,0.9552,2025-05-16T13:19:53
scroll_a8948197,crypto,🜅🜁🜋🜋,1.2455,0.9822,2025-05-16T08:57:27
scroll_e6062b35,llm,🜁🜃🜋,1.158,0.9559,2025-05-16T12:16:30
scroll_671b79ee,llm,🜋🜰🜁,1.0561,0.9531,2025-05-16T04:12:54
scroll_5bf07682,crypto,🜌🜁🜌🔷🜅🜄,0.9843,0.9534,2025-05-16T08:14:50
scroll_51ea77ee,crypto,🜁🔷🜁,1.1964,0.9752,2025-05-16T09:56:04
scroll_938f1b2f,robotics,🜋🜋🜰🜅🜌,1.0414,0.9646,2025-05-16T22:14:35
scroll_494d289c,crypto,🜁🜰🜋🜅🜋🜁,1.0404,0.9733,2025-05-16T06:03:35
scroll_9fdf8c1f,robotics,🜌🜌🜁,1.1796,0.959,2025-05-16T04:02:52
scroll_d0400127,llm,🔷🜰🜃🜁🔷🔷,1.0966,0.9818,2025-05-16T06:35:40
scroll_c8feba18,llm,🜌🜅🜋🜁🜃,1.0428,0.9505,2025-05-16T05:10:45
scroll_b32f6a1f,llm,🜅🜋🜁🜰🜋🔷,0.9512,0.9516,2025-05-16T18:14:38
scroll_9de3f64e,robotics,🜌🜄🜰🜁🜃,1.0194,0.9583,2025-05-16T23:53:18
scroll_bf285d81,llm,🜌🔷🔷🜋🔷,0.87,0.9747,2025-05-16T09:41:21
scroll_a6f67a65,crypto,🜁🜃🜃,0.9541,0.9781,2025-05-16T06:25:03
scroll_7762e2ff,robotics,🜃🜄🜅🜄🜋🜃,1.2016,0.9774,2025-05-16T19:17:46
scroll_2346b614,crypto,🜰🜋🜁,0.9593,0.9827,2025-05-16T02:38:42
scroll_aa3a7269,robotics,🔷🜄🜄🜌🜁🔷,1.1674,0.96,2025-05-16T20:22:51
scroll_301275c4,crypto,🜋🜋🜄🜰🜄🜰,0.9177,0.9582,2025-05-16T09:56:29
scroll_dc70887d,llm,🔷🜌🜃,1.0581,0.9669,2025-05-16T14:46:48
scroll_f6d92b21,robotics,🜋🜅🜌🜁🜄,1.1348,0.96,2025-05-16T13:51:20
scroll_dcd2c945,crypto,🜌🜰🜃,1.0868,0.9773,2025-05-16T12:29:26
scroll_3e24f7fe,robotics,🜃🜅🜁🜁🜰,0.9965,0.9787,2025-05-16T05:24:48
scroll_f940f5de,llm,🜁🜄🜌🜅🜃🜅,1.1358,0.9755,2025-05-16T15:52:15
scroll_9b377e01,llm,🜋🜌🜁,1.2173,0.9867,2025-05-16T17:55:24
scroll_e7e587ca,robotics,🜅🜃🜋🜁🜋,0.8537,0.9897,2025-05-16T11:54:01
scroll_6aa68aa7,llm,🜄🜄🜄🔷🔷🜃,1.0325,0.9787,2025-05-16T21:44:22
scroll_03864f02,crypto,🜅🜰🜌🜋,1.0974,0.972,2025-05-16T11:38:19
scroll_c9def7bd,crypto,🔷🜰🜌🜰🜌,1.2164,0.9501,2025-05-16T23:45:58
scroll_ba2dae3c,robotics,🜃🜰🜰🜋🜃🜌,1.0938,0.9519,2025-05-16T11:04:16
scroll_5dbce9d0,robotics,🜁🜌🔷,1.0312,0.9574,2025-05-16T08:55:27
scroll_e813b3e5,robotics,🜅🜁🜁🜃🜅,1.1129,0.9748,2025-05-16T16:42:14
scroll_c47e46eb,robotics,🜌🜃🜰🜰🜌,0.9258,0.9683,2025-05-16T13:19:27
scroll_727ec405,crypto,🜰🜅🜌🜋🜌🜁,1.1051,0.9885,2025-05-16T07:45:51
scroll_68671abe,robotics,🜰🜋🜄🜌,0.9184,0.9665,2025-05-16T07:22:10
scroll_2deb32de,llm,🜁🜃🜋🜁🜅,1.2034,0.9664,2025-05-16T18:45:49
scroll_5e8c0733,robotics,🜅🔷🜅🜅🔷🔷,1.1848,0.9844,2025-05-16T06:57:05
scroll_c89f2c92,robotics,🜃🜃🜅🜅🜃🜋,0.9254,0.9718,2025-05-16T14:26:18
scroll_eb7cac13,llm,🜄🔷🜋,1.1119,0.9646,2025-05-16T09:14:20
scroll_b05a6a52,llm,🜅🜄🜋,0.9967,0.9526,2025-05-16T00:23:50
scroll_0fecaede,robotics,🜃🜌🜌🜅,1.1281,0.9886,2025-05-16T03:17:05
scroll_8ed5cba5,crypto,🜅🜁🜄,0.9466,0.9555,2025-05-16T16:10:07
scroll_a446daab,robotics,🔷🜁🜅,0.9279,0.9779,2025-05-16T20:51:40
scroll_bb76a551,crypto,🜁🜁🜋🜅,1.22,0.9856,2025-05-16T22:29:13
scroll_96c23e3d,robotics,🜅🜅🜰🜰,1.0588,0.9744,2025-05-16T21:17:23
scroll_7a53f282,crypto,🜌🜰🔷🜄,1.0582,0.9694,2025-05-16T16:24:25
scroll_bca3eb49,llm,🜁🜌🜅,1.2302,0.972,2025-05-16T18:26:11
scroll_79ebf112,llm,🜰🜄🜰🜌,1.1475,0.9502,2025-05-16T14:13:30
scroll_7532fae6,robotics,🜃🜄🜰🜰🔷🜅,1.1092,0.9794,2025-05-16T06:14:55
scroll_f620efba,llm,🜰🜋🜅🜅,1.1736,0.9808,2025-05-16T05:31:35
scroll_5bfed122,robotics,🜅🜄🜌,1.0889,0.9897,2025-05-16T02:58:16
scroll_38d1dc0f,llm,🜌🜁🜰,0.8542,0.9738,2025-05-16T05:18:52
scroll_79d8116b,llm,🜁🜅🜄🜌,0.8791,0.9639,2025-05-16T15:37:36
scroll_1eb34117,crypto,🔷🜰🜄,1.2488,0.9761,2025-05-16T06:05:17
scroll_054b81d1,crypto,🜅🜌🜄🜄,0.991,0.9728,2025-05-16T02:47:37
scroll_7fe53003,llm,🜁🔷🜃,1.1165,0.9746,2025-05-16T19:57:55
scroll_317e5453,crypto,🜰🜅🜁🜁🜰,0.9195,0.9753,2025-05-16T18:59:05
scroll_474148a2,llm,🜅🔷🜁🜃,0.8559,0.9831,2025-05-16T17:28:52
scroll_c74691bf,crypto,🜌🜃🜁🔷,1.0439,0.963,2025-05-16T13:23:42
scroll_da0d2d9a,llm,🜅🜁🔷🜁🜄🜃,1.2294,0.9819,2025-05-16T20:18:44
scroll_a9a24f08,robotics,🜅🔷🜋🜰,0.9776,0.9781,2025-05-16T22:16:02
scroll_29dd7878,crypto,🜁🜋🜁🔷,1.0325,0.9552,2025-05-16T11:06:20
scroll_f28b71bf,crypto,🜋🜋🜌,0.9905,0.9829,2025-05-16T05:34:12
scroll_b16131e6,llm,🜅🜃🜁🜃,1.2388,0.9858,2025-05-16T00:44:27
scroll_b2a0e2a1,robotics,🜰🜅🜅🜌🜄🜄,1.1965,0.9553,2025-05-16T04:37:38
scroll_32b40fa0,robotics,🔷🜌🜁,1.2116,0.9545,2025-05-16T06:49:30
scroll_ab84bfcb,robotics,🜋🔷🜃🜌🜌,1.0285,0.9876,2025-05-16T06:29:20
scroll_989d9a93,robotics,🜅🜰🜅,1.225,0.9534,2025-05-16T11:42:39
scroll_ef266408,llm,🜰🜃🜌,0.8512,0.9872,2025-05-16T00:52:40
scroll_c1a77224,robotics,🜁🜁🜁🜅,1.1126,0.9893,2025-05-16T22:08:09
scroll_c46d4d91,robotics,🜰🜰🜰,1.1011,0.9731,2025-05-16T09:32:08
scroll_9cb876c3,llm,🜁🜰🜃,0.8587,0.971,2025-05-16T05:47:49
scroll_4f6a33c7,llm,🔷🜰🜌,1.2208,0.9613,2025-05-16T13:51:47
scroll_19f5b33a,robotics,🜅🜁🜄,0.9673,0.9864,2025-05-16T22:53:59
scroll_9a3d647e,crypto,🜋🜋🜃🜅,0.9395,0.9528,2025-05-16T05:47:46
scroll_0129342b,llm,🜰🜄🔷🔷🜅,1.2309,0.9835,2025-05-16T08:20:01
scroll_2b721cc0,robotics,🜄🜋🜃🜄🜋,0.9244,0.959,2025-05-16T18:04:11
scroll_088b75f1,robotics,🜰🜃🜅🜅🜋🜰,1.1519,0.9763,2025-05-16T18:14:14
scroll_c0bb0947,llm,🔷🜄🜌🜁,1.0225,0.9768,2025-05-16T05:33:42
scroll_c9f51e45,llm,🜄🔷🜅🜌🜃,0.9921,0.9674,2025-05-16T19:08:25
scroll_c38c75ba,robotics,🜄🜃🜰🜅🔷,1.0847,0.9765,2025-05-16T19:20:04
scroll_7f943dc7,llm,🔷🜁🔷,1.1572,0.9509,2025-05-16T22:04:19
scroll_ef8b8fea,crypto,🜃🜅🜰,0.8864,0.9763,2025-05-16T00:18:28
scroll_518f1850,llm,🜃🜰🔷🜰,1.175,0.9549,2025-05-16T09:21:25
scroll_99b6cd10,llm,🜁🜌🜃🜄,1.0618,0.9889,2025-05-16T02:52:47
scroll_e3e7861d,crypto,🜃🜌🔷🜁🜋🜌,1.1125,0.9792,2025-05-16T13:14:34
scroll_06a761d2,robotics,🜅🜃🜅🜌,0.9589,0.964,2025-05-16T03:02:11
scroll_585862a7,robotics,🜄🜅🔷🜃,1.112,0.9815,2025-05-16T05:29:37
scroll_40cc1083,crypto,🜰🜅🜁🜌🜁🜅,1.2246,0.9581,2025-05-16T06:35:18
scroll_5c34a687,llm,🜅🜁🜋🜌🔷🜁,1.1719,0.9666,2025-05-16T18:53:21
scroll_202b7462,crypto,🜃🜅🜋🔷,0.8718,0.9776,2025-05-16T06:42:37
scroll_3c116471,llm,🜄🜃🜅🜌,0.9784,0.9512,2025-05-16T04:00:30
scroll_930a4f41,crypto,🜁🜌🜌🜁,0.9105,0.9684,2025-05-16T23:54:23
scroll_da6aa75d,robotics,🜄🜋🜁🜅,0.857,0.9868,2025-05-16T22:02:56
scroll_6046b65b,crypto,🜋🔷🜅🜄🜋,0.9888,0.9564,2025-05-16T21:41:14
scroll_c44006e8,llm,🜰🜁🜋🜃,1.1226,0.9803,2025-05-16T14:28:47
scroll_d5818347,crypto,🜌🜃🜅🜄🜰,1.2212,0.9861,2025-05-16T19:48:57
scroll_5ee812b7,crypto,🜌🜌🜁🜃🜰,0.8809,0.9582,2025-05-16T11:04:26
scroll_a5b90b13,llm,🜃🜃🜋,1.2175,0.9698,2025-05-16T12:35:32
scroll_dfe9144b,llm,🜃🜁🜃🔷🔷🔷,1.1193,0.9573,2025-05-16T21:57:28
scroll_5b300164,robotics,🜃🜌🔷🜁🜋🜌,0.9716,0.9762,2025-05-16T21:36:55
scroll_a0ea4f84,crypto,🜁🜰🜄🜁🔷,1.0005,0.9868,2025-05-16T20:04:59
scroll_0cac5b8a,robotics,🜄🜋🜅🜅,0.9584,0.9718,2025-05-16T03:31:07
scroll_f5130a72,robotics,🔷🜋🜁🜰🜅,0.9882,0.9805,2025-05-16T17:09:03
scroll_16f703e2,crypto,🜃🔷🔷,1.2327,0.9755,2025-05-16T09:28:49
scroll_083d1373,llm,🜁🔷🜄🔷🜄🜰,0.9602,0.9631,2025-05-16T20:30:35
scroll_00189be3,robotics,🜁🜌🜋🜅🜁,0.9109,0.9556,2025-05-16T16:09:15
scroll_32e4bbad,crypto,🜋🜋🜅🜅,1.1209,0.9546,2025-05-16T18:36:38
scroll_7d844e0c,crypto,🜄🜰🜄,1.0114,0.9766,2025-05-16T13:30:25
scroll_76e42915,robotics,🜃🜁🜁🔷🜄,0.8528,0.9687,2025-05-16T19:47:52
scroll_8e61c733,robotics,🜌🜄🔷🜰🜃🜋,1.0229,0.9577,2025-05-16T18:42:30
scroll_08a9a5b0,crypto,🜄🜌🔷🜄🜅,1.0412,0.9779,2025-05-16T14:27:33
scroll_932308b1,robotics,🔷🜃🜅🜃,0.9722,0.9791,2025-05-16T22:18:24
scroll_9028a097,robotics,🔷🜋🜁🜌🜋🜅,1.0983,0.9514,2025-05-16T01:47:05
